composable_id,repo,file,composable,category,evidence,verdict,rater,notes
AnySoftKeyboard__janus::AboutScreen.kt::ReferenceLinkRow,AnySoftKeyboard__janus,AnySoftKeyboard__janus/app/src/main/java/com/anysoftkeyboard/janus/app/ui/AboutScreen.kt,ReferenceLinkRow,missing_interaction_semantics,.clickable without onClickLabel,,,
AnySoftKeyboard__janus::PivotConnector.kt::PivotConnector,AnySoftKeyboard__janus,AnySoftKeyboard__janus/app/src/main/java/com/anysoftkeyboard/janus/app/ui/components/PivotConnector.kt,PivotConnector,missing_content_description,contentDescription = null,,,
AnySoftKeyboard__janus::PivotConnector.kt::PivotConnector,AnySoftKeyboard__janus,AnySoftKeyboard__janus/app/src/main/java/com/anysoftkeyboard/janus/app/ui/components/PivotConnector.kt,PivotConnector,missing_content_description,contentDescription = null,,,
AnySoftKeyboard__janus::SupportedLanguagePickerDialog.kt::SupportedLanguagePickerDialog,AnySoftKeyboard__janus,AnySoftKeyboard__janus/app/src/main/java/com/anysoftkeyboard/janus/app/ui/components/SupportedLanguagePickerDialog.kt,SupportedLanguagePickerDialog,missing_heading_semantics,titleLarge text without heading(),,,
AnySoftKeyboard__janus::SupportedLanguagePickerDialog.kt::LanguageItem,AnySoftKeyboard__janus,AnySoftKeyboard__janus/app/src/main/java/com/anysoftkeyboard/janus/app/ui/components/SupportedLanguagePickerDialog.kt,LanguageItem,missing_semantics_role,.clickable without Role,,,
AnySoftKeyboard__janus::SupportedLanguagePickerDialog.kt::LanguageItem,AnySoftKeyboard__janus,AnySoftKeyboard__janus/app/src/main/java/com/anysoftkeyboard/janus/app/ui/components/SupportedLanguagePickerDialog.kt,LanguageItem,missing_interaction_semantics,.clickable without onClickLabel,,,
AnySoftKeyboard__janus::LanguagePickerDialog.kt::LanguagePickerDialog,AnySoftKeyboard__janus,AnySoftKeyboard__janus/app/src/main/java/com/anysoftkeyboard/janus/app/ui/components/LanguagePickerDialog.kt,LanguagePickerDialog,missing_semantics_role,.clickable without Role,,,
AnySoftKeyboard__janus::LanguagePickerDialog.kt::LanguagePickerDialog,AnySoftKeyboard__janus,AnySoftKeyboard__janus/app/src/main/java/com/anysoftkeyboard/janus/app/ui/components/LanguagePickerDialog.kt,LanguagePickerDialog,missing_interaction_semantics,.clickable without onClickLabel,,,
AnySoftKeyboard__janus::LanguagePickerDialog.kt::LanguagePickerDialog,AnySoftKeyboard__janus,AnySoftKeyboard__janus/app/src/main/java/com/anysoftkeyboard/janus/app/ui/components/LanguagePickerDialog.kt,LanguagePickerDialog,missing_heading_semantics,titleLarge text without heading(),,,
AnySoftKeyboard__janus::JanusLoader.kt::JanusLoader,AnySoftKeyboard__janus,AnySoftKeyboard__janus/app/src/main/java/com/anysoftkeyboard/janus/app/ui/components/JanusLoader.kt,JanusLoader,missing_content_description,contentDescription = null,,,
AnySoftKeyboard__janus::DisambiguationDialog.kt::DisambiguationDialog,AnySoftKeyboard__janus,AnySoftKeyboard__janus/app/src/main/java/com/anysoftkeyboard/janus/app/ui/components/DisambiguationDialog.kt,DisambiguationDialog,missing_semantics_role,.clickable without Role,,,
AnySoftKeyboard__janus::DisambiguationDialog.kt::DisambiguationDialog,AnySoftKeyboard__janus,AnySoftKeyboard__janus/app/src/main/java/com/anysoftkeyboard/janus/app/ui/components/DisambiguationDialog.kt,DisambiguationDialog,missing_interaction_semantics,.clickable without onClickLabel,,,
AnySoftKeyboard__janus::DisambiguationDialog.kt::DisambiguationDialog,AnySoftKeyboard__janus,AnySoftKeyboard__janus/app/src/main/java/com/anysoftkeyboard/janus/app/ui/components/DisambiguationDialog.kt,DisambiguationDialog,missing_merge_descendants,"clickable Row with 2 Text children, no mergeDescendants",,,
AnySoftKeyboard__janus::SearchResultsView.kt::SearchResultsView,AnySoftKeyboard__janus,AnySoftKeyboard__janus/app/src/main/java/com/anysoftkeyboard/janus/app/ui/states/SearchResultsView.kt,SearchResultsView,missing_content_description,contentDescription = null,,,
AnySoftKeyboard__janus::TranslationView.kt::SourceArticleSection,AnySoftKeyboard__janus,AnySoftKeyboard__janus/app/src/main/java/com/anysoftkeyboard/janus/app/ui/states/TranslationView.kt,SourceArticleSection,text_truncation_scaling,maxLines = 1 with Ellipsis (clips at large font scale),,,
AnySoftKeyboard__janus::TranslationView.kt::SourceArticleSection,AnySoftKeyboard__janus,AnySoftKeyboard__janus/app/src/main/java/com/anysoftkeyboard/janus/app/ui/states/TranslationView.kt,SourceArticleSection,missing_heading_semantics,headlineSmall text without heading(),,,
AnySoftKeyboard__janus::TranslationView.kt::TranslatedContent,AnySoftKeyboard__janus,AnySoftKeyboard__janus/app/src/main/java/com/anysoftkeyboard/janus/app/ui/states/TranslationView.kt,TranslatedContent,decorative_mislabeled,"decorative with description ""Open target article""",,,
AnySoftKeyboard__janus::TranslationView.kt::TranslatedContent,AnySoftKeyboard__janus,AnySoftKeyboard__janus/app/src/main/java/com/anysoftkeyboard/janus/app/ui/states/TranslationView.kt,TranslatedContent,text_truncation_scaling,maxLines = 1 with Ellipsis (clips at large font scale),,,
AnySoftKeyboard__janus::TranslationView.kt::TranslatedContent,AnySoftKeyboard__janus,AnySoftKeyboard__janus/app/src/main/java/com/anysoftkeyboard/janus/app/ui/states/TranslationView.kt,TranslatedContent,missing_heading_semantics,headlineSmall text without heading(),,,
AnySoftKeyboard__janus::TranslationView.kt::RelatedArticleItem,AnySoftKeyboard__janus,AnySoftKeyboard__janus/app/src/main/java/com/anysoftkeyboard/janus/app/ui/states/TranslationView.kt,RelatedArticleItem,missing_semantics_role,.clickable without Role,,,
AnySoftKeyboard__janus::TranslationView.kt::RelatedArticleItem,AnySoftKeyboard__janus,AnySoftKeyboard__janus/app/src/main/java/com/anysoftkeyboard/janus/app/ui/states/TranslationView.kt,RelatedArticleItem,missing_interaction_semantics,.clickable without onClickLabel,,,
AnySoftKeyboard__janus::TranslationView.kt::RelatedArticleItem,AnySoftKeyboard__janus,AnySoftKeyboard__janus/app/src/main/java/com/anysoftkeyboard/janus/app/ui/states/TranslationView.kt,RelatedArticleItem,text_truncation_scaling,maxLines = 1 with Ellipsis (clips at large font scale),,,
AnySoftKeyboard__janus::TranslationView.kt::RelatedArticleItem,AnySoftKeyboard__janus,AnySoftKeyboard__janus/app/src/main/java/com/anysoftkeyboard/janus/app/ui/states/TranslationView.kt,RelatedArticleItem,missing_heading_semantics,titleLarge text without heading(),,,
AnySoftKeyboard__janus::HistoryItem.kt::CondensedHistoryItem,AnySoftKeyboard__janus,AnySoftKeyboard__janus/app/src/main/java/com/anysoftkeyboard/janus/app/ui/items/HistoryItem.kt,CondensedHistoryItem,missing_content_description,contentDescription = null,,,
AnySoftKeyboard__janus::HistoryItem.kt::CondensedHistoryItem,AnySoftKeyboard__janus,AnySoftKeyboard__janus/app/src/main/java/com/anysoftkeyboard/janus/app/ui/items/HistoryItem.kt,CondensedHistoryItem,text_truncation_scaling,maxLines = 1 with Ellipsis (clips at large font scale),,,
AnySoftKeyboard__janus::HistoryItem.kt::CondensedHistoryItem,AnySoftKeyboard__janus,AnySoftKeyboard__janus/app/src/main/java/com/anysoftkeyboard/janus/app/ui/items/HistoryItem.kt,CondensedHistoryItem,text_truncation_scaling,maxLines = 1 with Ellipsis (clips at large font scale),,,
AnySoftKeyboard__janus::HistoryItem.kt::CondensedHistoryItem,AnySoftKeyboard__janus,AnySoftKeyboard__janus/app/src/main/java/com/anysoftkeyboard/janus/app/ui/items/HistoryItem.kt,CondensedHistoryItem,text_truncation_scaling,maxLines = 1 with Ellipsis (clips at large font scale),,,
AnySoftKeyboard__janus::HistoryItem.kt::ExpandedHistoryItem,AnySoftKeyboard__janus,AnySoftKeyboard__janus/app/src/main/java/com/anysoftkeyboard/janus/app/ui/items/HistoryItem.kt,ExpandedHistoryItem,decorative_mislabeled,"decorative with description ""Remove translation""",,,
AnySoftKeyboard__janus::HistoryItem.kt::ExpandedHistoryItem,AnySoftKeyboard__janus,AnySoftKeyboard__janus/app/src/main/java/com/anysoftkeyboard/janus/app/ui/items/HistoryItem.kt,ExpandedHistoryItem,text_truncation_scaling,maxLines = 1 with Ellipsis (clips at large font scale),,,
AnySoftKeyboard__janus::HistoryItem.kt::ExpandedHistoryItem,AnySoftKeyboard__janus,AnySoftKeyboard__janus/app/src/main/java/com/anysoftkeyboard/janus/app/ui/items/HistoryItem.kt,ExpandedHistoryItem,text_truncation_scaling,maxLines = 1 with Ellipsis (clips at large font scale),,,
AnySoftKeyboard__janus::HistoryItem.kt::ExpandedHistoryItem,AnySoftKeyboard__janus,AnySoftKeyboard__janus/app/src/main/java/com/anysoftkeyboard/janus/app/ui/items/HistoryItem.kt,ExpandedHistoryItem,missing_heading_semantics,headlineSmall text without heading(),,,
AnySoftKeyboard__janus::HistoryItem.kt::ExpandedHistoryItem,AnySoftKeyboard__janus,AnySoftKeyboard__janus/app/src/main/java/com/anysoftkeyboard/janus/app/ui/items/HistoryItem.kt,ExpandedHistoryItem,missing_heading_semantics,headlineSmall text without heading(),,,
AnySoftKeyboard__janus::SearchResultItem.kt::SearchResultItem,AnySoftKeyboard__janus,AnySoftKeyboard__janus/app/src/main/java/com/anysoftkeyboard/janus/app/ui/items/SearchResultItem.kt,SearchResultItem,missing_semantics_role,.clickable without Role,,,
AnySoftKeyboard__janus::SearchResultItem.kt::SearchResultItem,AnySoftKeyboard__janus,AnySoftKeyboard__janus/app/src/main/java/com/anysoftkeyboard/janus/app/ui/items/SearchResultItem.kt,SearchResultItem,missing_interaction_semantics,.clickable without onClickLabel,,,
AnySoftKeyboard__janus::SearchResultItem.kt::SearchResultItem,AnySoftKeyboard__janus,AnySoftKeyboard__janus/app/src/main/java/com/anysoftkeyboard/janus/app/ui/items/SearchResultItem.kt,SearchResultItem,decorative_mislabeled,"decorative with description ""Open in Wikipedia""",,,
AnySoftKeyboard__janus::SearchResultItem.kt::SearchResultItem,AnySoftKeyboard__janus,AnySoftKeyboard__janus/app/src/main/java/com/anysoftkeyboard/janus/app/ui/items/SearchResultItem.kt,SearchResultItem,missing_heading_semantics,titleLarge text without heading(),,,
AnySoftKeyboard__janus::SearchResultItem.kt::ErrorContent,AnySoftKeyboard__janus,AnySoftKeyboard__janus/app/src/main/java/com/anysoftkeyboard/janus/app/ui/items/SearchResultItem.kt,ErrorContent,decorative_mislabeled,"decorative with description ""Error""",,,
EventFahrplan__EventFahrplan::ClickPreference.kt::ClickPreference,EventFahrplan__EventFahrplan,EventFahrplan__EventFahrplan/app/src/main/java/nerd/tuxmobil/fahrplan/congress/settings/widgets/ClickPreference.kt,ClickPreference,missing_semantics_role,.clickable without Role,,,
EventFahrplan__EventFahrplan::ClickPreference.kt::ClickPreference,EventFahrplan__EventFahrplan,EventFahrplan__EventFahrplan/app/src/main/java/nerd/tuxmobil/fahrplan/congress/settings/widgets/ClickPreference.kt,ClickPreference,missing_interaction_semantics,.clickable without onClickLabel,,,
EventFahrplan__EventFahrplan::ExternalClickPreference.kt::ExternalClickPreference,EventFahrplan__EventFahrplan,EventFahrplan__EventFahrplan/app/src/main/java/nerd/tuxmobil/fahrplan/congress/settings/widgets/ExternalClickPreference.kt,ExternalClickPreference,missing_content_description,contentDescription = null,,,
EventFahrplan__EventFahrplan::ExternalClickPreference.kt::ExternalClickPreference,EventFahrplan__EventFahrplan,EventFahrplan__EventFahrplan/app/src/main/java/nerd/tuxmobil/fahrplan/congress/settings/widgets/ExternalClickPreference.kt,ExternalClickPreference,missing_semantics_role,.clickable without Role,,,
EventFahrplan__EventFahrplan::ExternalClickPreference.kt::ExternalClickPreference,EventFahrplan__EventFahrplan,EventFahrplan__EventFahrplan/app/src/main/java/nerd/tuxmobil/fahrplan/congress/settings/widgets/ExternalClickPreference.kt,ExternalClickPreference,missing_interaction_semantics,.clickable without onClickLabel,,,
EventFahrplan__EventFahrplan::EngelsystemShiftsUrlPreference.kt::EngelsystemShiftsUrlPreference,EventFahrplan__EventFahrplan,EventFahrplan__EventFahrplan/app/src/main/java/nerd/tuxmobil/fahrplan/congress/settings/widgets/EngelsystemShiftsUrlPreference.kt,EngelsystemShiftsUrlPreference,missing_semantics_role,.clickable without Role,,,
EventFahrplan__EventFahrplan::EngelsystemShiftsUrlPreference.kt::EngelsystemShiftsUrlPreference,EventFahrplan__EventFahrplan,EventFahrplan__EventFahrplan/app/src/main/java/nerd/tuxmobil/fahrplan/congress/settings/widgets/EngelsystemShiftsUrlPreference.kt,EngelsystemShiftsUrlPreference,missing_interaction_semantics,.clickable without onClickLabel,,,
EventFahrplan__EventFahrplan::EngelsystemShiftsUrlPreference.kt::EngelsystemShiftsUrlPreference,EventFahrplan__EventFahrplan,EventFahrplan__EventFahrplan/app/src/main/java/nerd/tuxmobil/fahrplan/congress/settings/widgets/EngelsystemShiftsUrlPreference.kt,EngelsystemShiftsUrlPreference,missing_merge_descendants,"clickable Column with 2 Text children, no mergeDescendants",,,
EventFahrplan__EventFahrplan::PreferenceTextInputDialog.kt::PreferenceTextInputDialog,EventFahrplan__EventFahrplan,EventFahrplan__EventFahrplan/app/src/main/java/nerd/tuxmobil/fahrplan/congress/settings/widgets/PreferenceTextInputDialog.kt,PreferenceTextInputDialog,missing_merge_descendants,"clickable Row with 2 Text children, no mergeDescendants",,,
EventFahrplan__EventFahrplan::PreferenceTextInputDialog.kt::PreferenceTextInputDialog,EventFahrplan__EventFahrplan,EventFahrplan__EventFahrplan/app/src/main/java/nerd/tuxmobil/fahrplan/congress/settings/widgets/PreferenceTextInputDialog.kt,PreferenceTextInputDialog,error_state_no_semantics,isError set without semantics { error(...) },,,
EventFahrplan__EventFahrplan::SwitchPreference.kt::SwitchPreference,EventFahrplan__EventFahrplan,EventFahrplan__EventFahrplan/app/src/main/java/nerd/tuxmobil/fahrplan/congress/settings/widgets/SwitchPreference.kt,SwitchPreference,missing_state_description,Switch without stateDescription,,,
EventFahrplan__EventFahrplan::SwitchPreference.kt::SwitchPreference,EventFahrplan__EventFahrplan,EventFahrplan__EventFahrplan/app/src/main/java/nerd/tuxmobil/fahrplan/congress/settings/widgets/SwitchPreference.kt,SwitchPreference,missing_state_description,Switch without stateDescription,,,
EventFahrplan__EventFahrplan::SwitchPreference.kt::SwitchPreference,EventFahrplan__EventFahrplan,EventFahrplan__EventFahrplan/app/src/main/java/nerd/tuxmobil/fahrplan/congress/settings/widgets/SwitchPreference.kt,SwitchPreference,missing_state_description,Switch without stateDescription,,,
odaridavid__WeatherApp::Row.kt::SettingOptionRow,odaridavid__WeatherApp,odaridavid__WeatherApp/app/src/main/java/com/github/odaridavid/weatherapp/designsystem/organism/Row.kt,SettingOptionRow,missing_semantics_role,.clickable without Role,,,
odaridavid__WeatherApp::Row.kt::SettingOptionRow,odaridavid__WeatherApp,odaridavid__WeatherApp/app/src/main/java/com/github/odaridavid/weatherapp/designsystem/organism/Row.kt,SettingOptionRow,missing_interaction_semantics,.clickable without onClickLabel,,,
odaridavid__WeatherApp::BottomSheets.kt::MultiSelectBottomSheet,odaridavid__WeatherApp,odaridavid__WeatherApp/app/src/main/java/com/github/odaridavid/weatherapp/designsystem/organism/BottomSheets.kt,MultiSelectBottomSheet,missing_state_description,Checkbox without stateDescription,,,
odaridavid__WeatherApp::BottomSheets.kt::SingleSelectBottomSheet,odaridavid__WeatherApp,odaridavid__WeatherApp/app/src/main/java/com/github/odaridavid/weatherapp/designsystem/organism/BottomSheets.kt,SingleSelectBottomSheet,missing_state_description,RadioButton without stateDescription,,,
odaridavid__WeatherApp::ProgressScreens.kt::LoadingScreen,odaridavid__WeatherApp,odaridavid__WeatherApp/app/src/main/java/com/github/odaridavid/weatherapp/designsystem/templates/ProgressScreens.kt,LoadingScreen,progress_no_semantics,CircularProgressIndicator without progressSemantics,,,
odaridavid__WeatherApp::Text.kt::MediumHeadline,odaridavid__WeatherApp,odaridavid__WeatherApp/app/src/main/java/com/github/odaridavid/weatherapp/designsystem/molecule/Text.kt,MediumHeadline,missing_heading_semantics,headlineMedium text without heading(),,,
odaridavid__WeatherApp::Text.kt::SmallHeadline,odaridavid__WeatherApp,odaridavid__WeatherApp/app/src/main/java/com/github/odaridavid/weatherapp/designsystem/molecule/Text.kt,SmallHeadline,missing_heading_semantics,headlineSmall text without heading(),,,
odaridavid__WeatherApp::Image.kt::ActionIcon,odaridavid__WeatherApp,odaridavid__WeatherApp/app/src/main/java/com/github/odaridavid/weatherapp/designsystem/molecule/Image.kt,ActionIcon,missing_semantics_role,.clickable without Role,,,
odaridavid__WeatherApp::Image.kt::ActionIcon,odaridavid__WeatherApp,odaridavid__WeatherApp/app/src/main/java/com/github/odaridavid/weatherapp/designsystem/molecule/Image.kt,ActionIcon,missing_interaction_semantics,.clickable without onClickLabel,,,
KaushalVasava__XPhotogram::ToggleIconButton.kt::ToggleIconButton,KaushalVasava__XPhotogram,KaushalVasava__XPhotogram/app/src/main/java/com/lahsuak/apps/instagram/ui/components/ToggleIconButton.kt,ToggleIconButton,missing_content_description,contentDescription = null,,,
KaushalVasava__XPhotogram::PostItem.kt::PostItem,KaushalVasava__XPhotogram,KaushalVasava__XPhotogram/app/src/main/java/com/lahsuak/apps/instagram/ui/components/PostItem.kt,PostItem,missing_content_description,contentDescription = null,,,
KaushalVasava__XPhotogram::PostItem.kt::PostItem,KaushalVasava__XPhotogram,KaushalVasava__XPhotogram/app/src/main/java/com/lahsuak/apps/instagram/ui/components/PostItem.kt,PostItem,missing_content_description,contentDescription = null,,,
KaushalVasava__XPhotogram::PostItem.kt::PostItem,KaushalVasava__XPhotogram,KaushalVasava__XPhotogram/app/src/main/java/com/lahsuak/apps/instagram/ui/components/PostItem.kt,PostItem,missing_content_description,contentDescription = null,,,
KaushalVasava__XPhotogram::PostItem.kt::PostItem,KaushalVasava__XPhotogram,KaushalVasava__XPhotogram/app/src/main/java/com/lahsuak/apps/instagram/ui/components/PostItem.kt,PostItem,missing_semantics_role,.clickable without Role,,,
KaushalVasava__XPhotogram::PostItem.kt::PostItem,KaushalVasava__XPhotogram,KaushalVasava__XPhotogram/app/src/main/java/com/lahsuak/apps/instagram/ui/components/PostItem.kt,PostItem,missing_semantics_role,.clickable without Role,,,
KaushalVasava__XPhotogram::PostItem.kt::PostItem,KaushalVasava__XPhotogram,KaushalVasava__XPhotogram/app/src/main/java/com/lahsuak/apps/instagram/ui/components/PostItem.kt,PostItem,missing_interaction_semantics,.clickable without onClickLabel,,,
KaushalVasava__XPhotogram::PostItem.kt::PostItem,KaushalVasava__XPhotogram,KaushalVasava__XPhotogram/app/src/main/java/com/lahsuak/apps/instagram/ui/components/PostItem.kt,PostItem,missing_interaction_semantics,.clickable without onClickLabel,,,
KaushalVasava__XPhotogram::PostItem.kt::PostItem,KaushalVasava__XPhotogram,KaushalVasava__XPhotogram/app/src/main/java/com/lahsuak/apps/instagram/ui/components/PostItem.kt,PostItem,text_truncation_scaling,maxLines = 1 with Ellipsis (clips at large font scale),,,
KaushalVasava__XPhotogram::PostItem.kt::PostItem,KaushalVasava__XPhotogram,KaushalVasava__XPhotogram/app/src/main/java/com/lahsuak/apps/instagram/ui/components/PostItem.kt,PostItem,missing_merge_descendants,"clickable Column with 2 Text children, no mergeDescendants",,,
KaushalVasava__XPhotogram::PostItem.kt::PostItem,KaushalVasava__XPhotogram,KaushalVasava__XPhotogram/app/src/main/java/com/lahsuak/apps/instagram/ui/components/PostItem.kt,PostItem,missing_merge_descendants,"clickable Row with 2 Text children, no mergeDescendants",,,
KaushalVasava__XPhotogram::PostItem.kt::PostItem,KaushalVasava__XPhotogram,KaushalVasava__XPhotogram/app/src/main/java/com/lahsuak/apps/instagram/ui/components/PostItem.kt,PostItem,missing_merge_descendants,"clickable Column with 2 Text children, no mergeDescendants",,,
KaushalVasava__XPhotogram::CenterCircularProgressBar.kt::CenterCircularProgressBar,KaushalVasava__XPhotogram,KaushalVasava__XPhotogram/app/src/main/java/com/lahsuak/apps/instagram/ui/components/CenterCircularProgressBar.kt,CenterCircularProgressBar,progress_no_semantics,CircularProgressIndicator without progressSemantics,,,
KaushalVasava__XPhotogram::CircularImage.kt::CircularImage,KaushalVasava__XPhotogram,KaushalVasava__XPhotogram/app/src/main/java/com/lahsuak/apps/instagram/ui/components/CircularImage.kt,CircularImage,text_truncation_scaling,maxLines = 1 with Ellipsis (clips at large font scale),,,
KaushalVasava__XPhotogram::ProfileComponents.kt::StateInfo,KaushalVasava__XPhotogram,KaushalVasava__XPhotogram/app/src/main/java/com/lahsuak/apps/instagram/ui/components/ProfileComponents.kt,StateInfo,missing_semantics_role,.clickable without Role,,,
KaushalVasava__XPhotogram::ProfileComponents.kt::StateInfo,KaushalVasava__XPhotogram,KaushalVasava__XPhotogram/app/src/main/java/com/lahsuak/apps/instagram/ui/components/ProfileComponents.kt,StateInfo,missing_semantics_role,.clickable without Role,,,
KaushalVasava__XPhotogram::ProfileComponents.kt::StateInfo,KaushalVasava__XPhotogram,KaushalVasava__XPhotogram/app/src/main/java/com/lahsuak/apps/instagram/ui/components/ProfileComponents.kt,StateInfo,missing_interaction_semantics,.clickable without onClickLabel,,,
KaushalVasava__XPhotogram::ProfileComponents.kt::StateInfo,KaushalVasava__XPhotogram,KaushalVasava__XPhotogram/app/src/main/java/com/lahsuak/apps/instagram/ui/components/ProfileComponents.kt,StateInfo,missing_interaction_semantics,.clickable without onClickLabel,,,
KaushalVasava__XPhotogram::ProfileComponents.kt::ProfileDescription,KaushalVasava__XPhotogram,KaushalVasava__XPhotogram/app/src/main/java/com/lahsuak/apps/instagram/ui/components/ProfileComponents.kt,ProfileDescription,missing_semantics_role,.clickable without Role,,,
KaushalVasava__XPhotogram::ProfileComponents.kt::ProfileDescription,KaushalVasava__XPhotogram,KaushalVasava__XPhotogram/app/src/main/java/com/lahsuak/apps/instagram/ui/components/ProfileComponents.kt,ProfileDescription,missing_interaction_semantics,.clickable without onClickLabel,,,
KaushalVasava__XPhotogram::ProfileComponents.kt::ProfileDescription,KaushalVasava__XPhotogram,KaushalVasava__XPhotogram/app/src/main/java/com/lahsuak/apps/instagram/ui/components/ProfileComponents.kt,ProfileDescription,missing_merge_descendants,"clickable Column with 4 Text children, no mergeDescendants",,,
KaushalVasava__XPhotogram::ProfileComponents.kt::ActionButton,KaushalVasava__XPhotogram,KaushalVasava__XPhotogram/app/src/main/java/com/lahsuak/apps/instagram/ui/components/ProfileComponents.kt,ActionButton,missing_content_description,contentDescription = null,,,
KaushalVasava__XPhotogram::ProfileComponents.kt::HighlightSection,KaushalVasava__XPhotogram,KaushalVasava__XPhotogram/app/src/main/java/com/lahsuak/apps/instagram/ui/components/ProfileComponents.kt,HighlightSection,missing_semantics_role,.clickable without Role,,,
KaushalVasava__XPhotogram::ProfileComponents.kt::HighlightSection,KaushalVasava__XPhotogram,KaushalVasava__XPhotogram/app/src/main/java/com/lahsuak/apps/instagram/ui/components/ProfileComponents.kt,HighlightSection,missing_interaction_semantics,.clickable without onClickLabel,,,
KaushalVasava__XPhotogram::ProfileComponents.kt::HighlightSection,KaushalVasava__XPhotogram,KaushalVasava__XPhotogram/app/src/main/java/com/lahsuak/apps/instagram/ui/components/ProfileComponents.kt,HighlightSection,text_truncation_scaling,maxLines = 1 with Ellipsis (clips at large font scale),,,
KaushalVasava__XPhotogram::ProfileComponents.kt::PostSection,KaushalVasava__XPhotogram,KaushalVasava__XPhotogram/app/src/main/java/com/lahsuak/apps/instagram/ui/components/ProfileComponents.kt,PostSection,missing_semantics_role,.clickable without Role,,,
KaushalVasava__XPhotogram::ProfileComponents.kt::PostSection,KaushalVasava__XPhotogram,KaushalVasava__XPhotogram/app/src/main/java/com/lahsuak/apps/instagram/ui/components/ProfileComponents.kt,PostSection,missing_interaction_semantics,.clickable without onClickLabel,,,
KaushalVasava__XPhotogram::TweetItem.kt::TweetItem,KaushalVasava__XPhotogram,KaushalVasava__XPhotogram/app/src/main/java/com/lahsuak/apps/instagram/ui/components/TweetItem.kt,TweetItem,missing_semantics_role,.clickable without Role,,,
KaushalVasava__XPhotogram::TweetItem.kt::TweetItem,KaushalVasava__XPhotogram,KaushalVasava__XPhotogram/app/src/main/java/com/lahsuak/apps/instagram/ui/components/TweetItem.kt,TweetItem,missing_interaction_semantics,.clickable without onClickLabel,,,
KaushalVasava__XPhotogram::TweetItem.kt::TweetItem,KaushalVasava__XPhotogram,KaushalVasava__XPhotogram/app/src/main/java/com/lahsuak/apps/instagram/ui/components/TweetItem.kt,TweetItem,missing_merge_descendants,"clickable Row with 3 Text children, no mergeDescendants",,,
KaushalVasava__XPhotogram::BottomIcon.kt::BottomIcon,KaushalVasava__XPhotogram,KaushalVasava__XPhotogram/app/src/main/java/com/lahsuak/apps/instagram/ui/components/BottomIcon.kt,BottomIcon,missing_content_description,contentDescription = null,,,
KaushalVasava__XPhotogram::BottomIcon.kt::BottomIcon,KaushalVasava__XPhotogram,KaushalVasava__XPhotogram/app/src/main/java/com/lahsuak/apps/instagram/ui/components/BottomIcon.kt,BottomIcon,missing_semantics_role,.clickable without Role,,,
KaushalVasava__XPhotogram::BottomIcon.kt::BottomIcon,KaushalVasava__XPhotogram,KaushalVasava__XPhotogram/app/src/main/java/com/lahsuak/apps/instagram/ui/components/BottomIcon.kt,BottomIcon,missing_interaction_semantics,.clickable without onClickLabel,,,
KaushalVasava__XPhotogram::BottomIcon.kt::BottomIcon,KaushalVasava__XPhotogram,KaushalVasava__XPhotogram/app/src/main/java/com/lahsuak/apps/instagram/ui/components/BottomIcon.kt,BottomIcon,clickable_icon_not_iconbutton,Icon made clickable directly instead of IconButton,,,
KaushalVasava__XPhotogram::ReelsScreen.kt::ReelsScreen,KaushalVasava__XPhotogram,KaushalVasava__XPhotogram/app/src/main/java/com/lahsuak/apps/instagram/ui/screen/ReelsScreen.kt,ReelsScreen,missing_content_description,contentDescription = null,,,
KaushalVasava__XPhotogram::ReelsScreen.kt::ReelsScreen,KaushalVasava__XPhotogram,KaushalVasava__XPhotogram/app/src/main/java/com/lahsuak/apps/instagram/ui/screen/ReelsScreen.kt,ReelsScreen,missing_semantics_role,.clickable without Role,,,
KaushalVasava__XPhotogram::ReelsScreen.kt::ReelsScreen,KaushalVasava__XPhotogram,KaushalVasava__XPhotogram/app/src/main/java/com/lahsuak/apps/instagram/ui/screen/ReelsScreen.kt,ReelsScreen,missing_interaction_semantics,.clickable without onClickLabel,,,
KaushalVasava__XPhotogram::ReelsScreen.kt::ReelsScreen,KaushalVasava__XPhotogram,KaushalVasava__XPhotogram/app/src/main/java/com/lahsuak/apps/instagram/ui/screen/ReelsScreen.kt,ReelsScreen,text_truncation_scaling,maxLines = 1 with Ellipsis (clips at large font scale),,,
KaushalVasava__XPhotogram::ReelsScreen.kt::ReelsScreen,KaushalVasava__XPhotogram,KaushalVasava__XPhotogram/app/src/main/java/com/lahsuak/apps/instagram/ui/screen/ReelsScreen.kt,ReelsScreen,text_truncation_scaling,maxLines = 1 with Ellipsis (clips at large font scale),,,
KaushalVasava__XPhotogram::ReelsScreen.kt::IconText,KaushalVasava__XPhotogram,KaushalVasava__XPhotogram/app/src/main/java/com/lahsuak/apps/instagram/ui/screen/ReelsScreen.kt,IconText,missing_content_description,contentDescription = null,,,
KaushalVasava__XPhotogram::TweetScreen.kt::TweetScreen,KaushalVasava__XPhotogram,KaushalVasava__XPhotogram/app/src/main/java/com/lahsuak/apps/instagram/ui/screen/TweetScreen.kt,TweetScreen,missing_semantics_role,.clickable without Role,,,
KaushalVasava__XPhotogram::TweetScreen.kt::TweetScreen,KaushalVasava__XPhotogram,KaushalVasava__XPhotogram/app/src/main/java/com/lahsuak/apps/instagram/ui/screen/TweetScreen.kt,TweetScreen,missing_interaction_semantics,.clickable without onClickLabel,,,
